timestamp,live_pose_0,live_pose_1,live_pose_2,live_pose_3,live_pose_4,live_pose_5,live_pose_6,live_pose_7,live_pose_8,live_pose_9,live_pose_10,live_pose_11,live_pose_12,live_pose_13,live_pose_14,live_pose_15,linear_m,angular_deg
1782352647.599325,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.635805,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.671444,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.706958,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.742647,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.778441,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.814216,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.849810,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.885631,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.921705,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.957412,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352647.993021,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.028541,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.064205,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.100180,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.136069,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.171907,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.207776,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.244023,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.280195,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.316152,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.352068,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.388229,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.424259,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.459556,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.495535,0.724609,-0.203368,0.658438,0.500723,0.314418,0.947785,-0.053291,0.222009,-0.613220,0.245651,0.750717,-0.522925,0.000000,0.000000,0.000000,1.000000,0.11763706971674727,118.00929688005239
1782352648.530460,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.566574,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.602694,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.638552,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.674782,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.710659,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.746831,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.782589,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.818239,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.854328,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.889639,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.925694,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.961616,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352648.996563,0.724609,-0.203368,0.658438,0.492812,0.314418,0.947785,-0.053291,0.216745,-0.613220,0.245651,0.750717,-0.526040,0.000000,0.000000,0.000000,1.000000,0.1082216610548223,118.00929688005239
1782352649.031597,0.724609,-0.203368,0.658438,0.484901,0.314418,0.947785,-0.053291,0.211480,-0.613220,0.245651,0.750717,-0.529154,0.000000,0.000000,0.000000,1.000000,0.09892102094110919,118.00929688005239
1782352649.067628,0.724609,-0.203368,0.658438,0.484901,0.314418,0.947785,-0.053291,0.211480,-0.613220,0.245651,0.750717,-0.529154,0.000000,0.000000,0.000000,1.000000,0.09892102094110919,118.00929688005239
1782352649.103311,0.724609,-0.203368,0.658438,0.484901,0.314418,0.947785,-0.053291,0.211480,-0.613220,0.245651,0.750717,-0.529154,0.000000,0.000000,0.000000,1.000000,0.09892102094110919,118.00929688005239
1782352649.138933,0.724609,-0.203368,0.658438,0.476990,0.314418,0.947785,-0.053291,0.206215,-0.613220,0.245651,0.750717,-0.532268,0.000000,0.000000,0.000000,1.000000,0.08977082799686331,118.00929688005239
1782352649.174865,0.724609,-0.203368,0.658438,0.476990,0.314418,0.947785,-0.053291,0.206215,-0.613220,0.245651,0.750717,-0.532268,0.000000,0.000000,0.000000,1.000000,0.08977082799686331,118.00929688005239
1782352649.210435,0.724609,-0.203368,0.658438,0.469079,0.314418,0.947785,-0.053291,0.200951,-0.613220,0.245651,0.750717,-0.535382,0.000000,0.000000,0.000000,1.000000,0.08082219650008289,118.00929688005239
1782352649.246259,0.724609,-0.203368,0.658438,0.469079,0.314418,0.947785,-0.053291,0.200951,-0.613220,0.245651,0.750717,-0.535382,0.000000,0.000000,0.000000,1.000000,0.08082219650008289,118.00929688005239
1782352649.281488,0.724609,-0.203368,0.658438,0.461168,0.314418,0.947785,-0.053291,0.195686,-0.613220,0.245651,0.750717,-0.538496,0.000000,0.000000,0.000000,1.000000,0.07215016318483375,118.00929688005239
1782352649.317070,0.724609,-0.203368,0.658438,0.461168,0.314418,0.947785,-0.053291,0.195686,-0.613220,0.245651,0.750717,-0.538496,0.000000,0.000000,0.000000,1.000000,0.07215016318483375,118.00929688005239
1782352649.352962,0.724609,-0.203368,0.658438,0.461168,0.314418,0.947785,-0.053291,0.195686,-0.613220,0.245651,0.750717,-0.538496,0.000000,0.000000,0.000000,1.000000,0.07215016318483375,118.00929688005239
1782352649.388643,0.724609,-0.203368,0.658438,0.453258,0.314418,0.947785,-0.053291,0.190421,-0.613220,0.245651,0.750717,-0.541610,0.000000,0.000000,0.000000,1.000000,0.06386749846943127,118.00929688005239
1782352649.424418,0.724609,-0.203368,0.658438,0.453258,0.314418,0.947785,-0.053291,0.190421,-0.613220,0.245651,0.750717,-0.541610,0.000000,0.000000,0.000000,1.000000,0.06386749846943127,118.00929688005239
1782352649.460540,0.724609,-0.203368,0.658438,0.445347,0.314418,0.947785,-0.053291,0.185156,-0.613220,0.245651,0.750717,-0.544725,0.000000,0.000000,0.000000,1.000000,0.056146784293777764,118.00929688005239
1782352649.495695,0.724609,-0.203368,0.658438,0.445347,0.314418,0.947785,-0.053291,0.185156,-0.613220,0.245651,0.750717,-0.544725,0.000000,0.000000,0.000000,1.000000,0.056146784293777764,118.00929688005239
1782352649.530893,0.724609,-0.203368,0.658438,0.445347,0.314418,0.947785,-0.053291,0.185156,-0.613220,0.245651,0.750717,-0.544725,0.000000,0.000000,0.000000,1.000000,0.056146784293777764,118.00929688005239
1782352649.566513,0.724609,-0.203368,0.658438,0.437436,0.314418,0.947785,-0.053291,0.179892,-0.613220,0.245651,0.750717,-0.547839,0.000000,0.000000,0.000000,1.000000,0.049253001177245515,118.00929688005239
1782352649.602340,0.724609,-0.203368,0.658438,0.437436,0.314418,0.947785,-0.053291,0.179892,-0.613220,0.245651,0.750717,-0.547839,0.000000,0.000000,0.000000,1.000000,0.049253001177245515,118.00929688005239
1782352649.638308,0.724609,-0.203368,0.658438,0.429525,0.314418,0.947785,-0.053291,0.174627,-0.613220,0.245651,0.750717,-0.550953,0.000000,0.000000,0.000000,1.000000,0.04358035768604961,118.00929688005239
1782352649.674068,0.724609,-0.203368,0.658438,0.429525,0.314418,0.947785,-0.053291,0.174627,-0.613220,0.245651,0.750717,-0.550953,0.000000,0.000000,0.000000,1.000000,0.04358035768604961,118.00929688005239
1782352649.709994,0.724609,-0.203368,0.658438,0.421614,0.314418,0.947785,-0.053291,0.169362,-0.613220,0.245651,0.750717,-0.554067,0.000000,0.000000,0.000000,1.000000,0.03965639595029831,118.00929688005239
1782352649.745598,0.724609,-0.203368,0.658438,0.421614,0.314418,0.947785,-0.053291,0.169362,-0.613220,0.245651,0.750717,-0.554067,0.000000,0.000000,0.000000,1.000000,0.03965639595029831,118.00929688005239
1782352649.780206,0.724609,-0.203368,0.658438,0.413703,0.314418,0.947785,-0.053291,0.164098,-0.613220,0.245651,0.750717,-0.557181,0.000000,0.000000,0.000000,1.000000,0.038026367380203235,118.00929688005239
1782352649.815114,0.724609,-0.203368,0.658438,0.413703,0.314418,0.947785,-0.053291,0.164098,-0.613220,0.245651,0.750717,-0.557181,0.000000,0.000000,0.000000,1.000000,0.038026367380203235,118.00929688005239
1782352649.851000,0.724609,-0.203368,0.658438,0.413703,0.314418,0.947785,-0.053291,0.164098,-0.613220,0.245651,0.750717,-0.557181,0.000000,0.000000,0.000000,1.000000,0.038026367380203235,118.00929688005239
1782352649.886773,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352649.922739,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352649.958122,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352649.994253,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.029904,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.065776,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.101185,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.137141,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.173184,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.208800,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.244413,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.280402,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.316233,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.352453,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.388611,0.724609,-0.203368,0.658438,0.404379,0.314418,0.947785,-0.053291,0.165359,-0.613220,0.245651,0.750717,-0.567739,0.000000,0.000000,0.000000,1.000000,0.04342446824360576,118.00929688005239
1782352650.424795,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.460989,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.496650,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.532424,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.568422,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.604365,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.639561,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.676010,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.712001,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.747827,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.783851,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.819677,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.855611,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.890976,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.927106,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.962194,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352650.997504,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352651.033351,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352651.069545,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352651.105709,0.724609,-0.203368,0.658438,0.405793,0.314418,0.947785,-0.053291,0.158833,-0.613220,0.245651,0.750717,-0.560295,0.000000,0.000000,0.000000,1.000000,0.03897912524860031,118.00929688005239
1782352651.140980,0.709777,-0.208798,0.672739,0.410706,0.339186,0.938354,-0.066636,0.155118,-0.617354,0.275491,0.736843,-0.566492,0.000000,0.000000,0.000000,1.000000,0.03197903902080518,116.34769494107316
